Sentence #,Word,POS,Tag
,the,DT,O
,engine,NN,B-component
,.,.,O
Sentence: 2603,After,IN,O
,the,DT,O
,indication,NN,O
,of,IN,O
,the,DT,O
,L,NNP,O
,/,NN,O
,R,NNP,O
,ECU,NNP,B-component
,A,DT,I-component
,/,NN,O
,B,NNP,O
,FAIL,NNP,O
,caution,NN,O
,message,NN,O
,",",",",O
,the,DT,O
,engine,NN,B-component
,must,MD,O
,be,VB,O
,serviced,VBN,O
,",",",",O
,even,RB,O
,if,IN,O
,the,DT,O
,caution,NN,O
,message,NN,O
,could,MD,O
,be,VB,O
,reset,NN,O
,.,.,O
Sentence: 2604,Crew,NNP,B-component
,Alerting,NNP,I-component
,System,NNP,I-component
,(,(,O
,CAS,NNP,B-component
,),),O
,.,.,O
Sentence: 2605,The,DT,O
,G,NNP,B-component
,1000,CD,I-component
,Crew,NNP,B-component
,Alerting,NNP,I-component
,System,NNP,I-component
,(,(,O
,CAS,NNP,B-component
,),),O
,is,VBZ,O
,designed,VBN,O
,to,TO,O
,provide,VB,O
,visual,JJ,O
,and,CC,O
,aural,JJ,O
,alerts,VBZ,O
,to,TO,O
,the,DT,O
,flight,NN,O
,crew,NN,O
,.,.,O
Sentence: 2606,Alerts,NNP,O
,are,VBP,O
,divided,VBN,O
,into,IN,O
,three,CD,O
,levels,NNS,O
,as,IN,O
,follows,VBZ,O
,.,.,O
Sentence: 2607,Crew,NNP,O
,alerts,VBZ,O
,will,MD,O
,appear,VB,O
,in,IN,O
,the,DT,O
,Alerts,NNP,O
,Window,NNP,B-component
,on,IN,O
,the,DT,O
,PFD,NNP,B-component
,.,.,O
Sentence: 2608,In,IN,O
,this,DT,O
,window,NN,B-component
,warnings,NNS,O
,will,MD,O
,appear,VB,O
,at,IN,O
,the,DT,O
,top,NN,O
,",",",",O
,followed,VBN,O
,by,IN,O
,cautions,VBZ,O
,and,CC,O
,advisories,NNS,O
,",",",",O
,respectively,RB,O
,.,.,O
Sentence: 2609,Within,IN,O
,the,DT,O
,criticality,NN,O
,levels,NNS,O
,",",",",O
,messages,NNS,O
,will,MD,O
,appear,VB,O
,from,IN,O
,newest,JJS,O
,(,(,O
,top,JJ,O
,),),O
,to,TO,O
,oldest,JJS,O
,(,(,O
,bottom,NN,O
,),),O
,.,.,O
Sentence: 2610,At,IN,O
,the,DT,O
,low,JJ,O
,right,JJ,O
,corner,NN,O
,of,IN,O
,the,DT,O
,display,NN,O
,there,EX,O
,is,VBZ,O
,a,DT,O
,MSG,NNP,O
,(,(,O
,message,NN,O
,),),O
,soft,JJ,O
,key,NN,B-component
,.,.,O
Sentence: 2611,The,DT,O
,MSG,NNP,O
,key,JJ,B-component
,provides,VBZ,O
,two,CD,O
,functions,NNS,O
,in,IN,O
,the,DT,O
,CAS,NNP,B-component
,.,.,O
Sentence: 2612,Pressing,NNP,O
,the,DT,O
,MSG,NNP,O
,key,JJ,B-component
,acknowledges,VBZ,O
,a,DT,O
,new,JJ,O
,master,NN,O
,warning,NN,O
,/,NN,O
,caution,NN,O
,/,NN,O
,advisory,JJ,O
,indication,NN,O
,.,.,O
Sentence: 2613,An,DT,O
,additional,JJ,O
,MSG,NNP,O
,key,JJ,B-component
,press,NN,O
,with,IN,O
,no,DT,O
,master,NN,O
,alert,NN,O
,indication,NN,O
,active,JJ,O
,will,MD,O
,open,VB,O
,a,DT,O
,pop-up,JJ,O
,Auxiliary,NNP,O
,Flight,NNP,O
,Display,NNP,O
,(,(,O
,AFD,NNP,O
,),),O
,page,NN,O
,that,WDT,O
,contains,VBZ,O
,information,NN,O
,for,IN,O
,all,DT,O
,active,JJ,O
,alerts,VBZ,O
,.,.,O
Sentence: 2614,This,DT,O
,structure,NN,O
,allows,VBZ,O
,the,DT,O
,crew,NN,O
,to,TO,O
,scroll,NN,O
,through,IN,O
,all,DT,O
,system,NN,O
,alerts,VBZ,O
,if,IN,O
,the,DT,O
,Alerts,NNP,O
,Window,NNP,B-component
,overflows,NNS,O
,.,.,O
Sentence: 2615,This,DT,O
,approach,NN,O
,displays,VBZ,O
,the,DT,O
,most,RBS,O
,critical,JJ,O
,alerts,VBZ,O
,close,RB,O
,to,TO,O
,the,DT,O
,pilot,NN,O
,'s,POS,O
,primary,JJ,O
,field,NN,O
,of,IN,O
,view,NN,O
,at,IN,O
,all,DT,O
,times,NNS,O
,",",",",O
,with,IN,O
,the,DT,O
,option,NN,O
,of,IN,O
,allowing,VBG,O
,lower,JJR,O
,criticality,NN,O
,alerts,VBZ,O
,to,TO,O
,overflow,NN,O
,and,CC,O
,be,VB,O
,accessible,JJ,O
,from,IN,O
,the,DT,O
,pop-up,JJ,O
,AFD,NNP,O
,page,NN,O
,/,NN,O
,window,NN,B-component
,.,.,O
Sentence: 2616,L,NNP,O
,/,NN,O
,R,NNP,O
,ENG,NNP,O
,TEMP,NNP,O
,.,.,O
Sentence: 2617,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,engine,NN,B-component
,coolant,NN,O
,temperature,NN,O
,is,VBZ,O
,greater,JJR,O
,than,IN,O
,105,CD,O
,°,NN,O
,C,NNP,O
,.,.,O
,L,NNP,O
,/,NN,O
,R,NNP,O
,OIL,NNP,O
,TEMP,NNP,O
,.,.,O
Sentence: 2618,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,engine,NN,B-component
,oil,NN,O
,temperature,NN,O
,is,VBZ,O
,greater,JJR,O
,than,IN,O
,140,CD,O
,°,NN,O
,C,NNP,O
,.,.,O
,L,NNP,O
,/,NN,O
,R,NNP,O
,OIL,NNP,O
,PRES,NNP,O
,.,.,O
Sentence: 2619,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,engine,NN,B-component
,oil,NN,O
,pressure,NN,O
,is,VBZ,O
,less,JJR,O
,than,IN,O
,1,CD,O
,bar,NN,O
,.,.,O
Sentence: 2620,L,NNP,O
,/,NN,O
,R,NNP,O
,FUEL,NNP,O
,TEMP,NNP,O
,.,.,O
Sentence: 2621,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,fuel,NN,O
,temperature,NN,O
,is,VBZ,O
,greater,JJR,O
,than,IN,O
,75,CD,O
,°,NN,O
,C,NNP,O
,.,.,O
,L,NNP,O
,/,NN,O
,R,NNP,O
,GBOX,NNP,O
,TEMP,NNP,O
,.,.,O
Sentence: 2622,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,gearbox,NN,O
,oil,NN,O
,temperature,NN,O
,is,VBZ,O
,greater,JJR,O
,than,IN,O
,120,CD,O
,°,NN,O
,C,NNP,O
,.,.,O
,L,NNP,O
,/,NN,O
,R,NNP,O
,ALTN,NNP,O
,AMPS,NNP,O
,.,.,O
Sentence: 2623,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,alternator,NN,B-component
,load,NN,O
,is,VBZ,O
,greater,JJR,O
,than,IN,O
,60,CD,O
,amps,NNS,O
,.,.,O
Sentence: 2624,L,NNP,O
,/,NN,O
,R,NNP,O
,ENG,NNP,O
,FIRE,NNP,O
,.,.,O
Sentence: 2625,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,an,DT,O
,engine,NN,B-component
,fire,NN,O
,is,VBZ,O
,detected,VBN,O
,.,.,O
Sentence: 2626,L,NNP,O
,/,NN,O
,R,NNP,O
,STARTER,NNP,O
,.,.,O
Sentence: 2627,This,DT,O
,annunciation,NN,O
,is,VBZ,O
,used,VBN,O
,to,TO,O
,indicate,VB,O
,to,TO,O
,the,DT,O
,pilot,NN,O
,that,IN,O
,the,DT,O
,starter,NN,O
,is,VBZ,O
,engaged,VBN,O
,when,WRB,O
,it,PRP,O
,should,MD,O
,not,RB,O
,be,VB,O
,.,.,O
Sentence: 2628,DOOR,NNP,O
,OPEN,NNP,O
,.,.,O
Sentence: 2629,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,used,VBN,O
,to,TO,O
,indicate,VB,O
,to,TO,O
,the,DT,O
,pilot,NN,O
,if,IN,O
,the,DT,O
,baggage-,NN,O
,",",",",O
,canopy-,NN,B-component
,or,CC,O
,rear,JJ,B-component
,door,NN,I-component
,is,VBZ,O
,open,JJ,O
,.,.,O
Sentence: 2630,POSN,NNP,O
,ERROR,NNP,O
,.,.,O
Sentence: 2631,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,G,NNP,B-component
,1000,CD,I-component
,will,MD,O
,no,RB,O
,longer,RB,O
,provide,VB,O
,GPS,NNP,B-component
,based,VBD,O
,navigational,NN,O
,guidance,NN,O
,.,.,O
Sentence: 2632,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,display,NN,O
,system,NN,O
,is,VBZ,O
,not,RB,O
,receiving,VBG,O
,attitude,NN,O
,reference,NN,O
,information,NN,O
,from,IN,O
,the,DT,O
,AHRS,NNP,B-component
,.,.,O
Sentence: 2633,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,display,NN,O
,system,NN,O
,is,VBZ,O
,not,RB,O
,receiving,VBG,O
,airspeed,JJ,O
,input,NN,O
,from,IN,O
,the,DT,O
,air,NN,O
,data,NN,O
,computer,NN,O
,.,.,O
Sentence: 2634,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,display,NN,O
,system,NN,O
,is,VBZ,O
,not,RB,O
,receiving,VBG,O
,altitude,NN,O
,input,NN,O
,from,IN,O
,the,DT,O
,air,NN,O
,data,NN,O
,computer,NN,O
,.,.,O
Sentence: 2635,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,display,NN,O
,system,NN,O
,is,VBZ,O
,not,RB,O
,receiving,VBG,O
,vertical,JJ,O
,speed,NN,O
,input,NN,O
,from,IN,O
,the,DT,O
,air,NN,O
,data,NN,O
,computer,NN,O
,.,.,O
Sentence: 2636,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,display,NN,O
,system,NN,O
,is,VBZ,O
,not,RB,O
,receiving,VBG,O
,valid,JJ,O
,heading,VBG,O
,input,NN,O
,from,IN,O
,the,DT,O
,AHRS,NNP,B-component
,.,.,O
Sentence: 2637,This,DT,O
,annunciation,NN,O
,constitutes,VBZ,O
,a,DT,O
,RAIM,NNP,O
,position,NN,O
,warning,NN,O
,.,.,O
Sentence: 2638,The,DT,O
,nav,NN,O
,deviation,NN,O
,bar,NN,O
,is,VBZ,O
,removed,VBN,O
,.,.,O
Sentence: 2639,Audible,NNP,O
,Warning,NNP,O
,Alerts,NNP,O
,.,.,O
Sentence: 2640,Landing,NNP,B-component
,Gear,NNP,I-component
,Retracted,NNP,O
,.,.,O
Sentence: 2641,A,DT,O
,warning,NN,O
,chime,NN,O
,tone,NN,O
,which,WDT,O
,repeats,VBZ,O
,without,IN,O
,delay,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,landing,NN,B-component
,gear,NN,I-component
,is,VBZ,O
,retracted,VBD,O
,while,IN,O
,the,DT,O
,flaps,NNS,B-component
,move,VBP,O
,into,IN,O
,the,DT,O
,LDG,NNP,O
,position,NN,O
,or,CC,O
,when,WRB,O
,the,DT,O
,POWER,NNP,B-component
,lever,NN,I-component
,is,VBZ,O
,placed,VBN,O
,in,IN,O
,a,DT,O
,position,NN,O
,below,IN,O
,approx,NN,O
,.,.,O
Sentence: 2642,20,CD,O
,%,NN,O
,.,.,O
Sentence: 2643,Caution,NN,O
,Alerts,NNP,O
,on,IN,O
,the,DT,O
,G,NNP,B-component
,1000,CD,I-component
,.,.,O
Sentence: 2644,L,NNP,O
,/,NN,O
,R,NNP,O
,ECU,NNP,B-component
,A,DT,I-component
,FAIL,NNP,O
,or,CC,O
,L,NNP,O
,/,NN,O
,R,NNP,O
,ECU,NNP,B-component
,B,NNP,I-component
,FAIL,NNP,O
,.,.,O
Sentence: 2645,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,a,DT,O
,fault,NN,O
,in,IN,O
,ECU,NNP,B-component
,A,DT,I-component
,or,CC,O
,ECU,NNP,B-component
,B,NNP,I-component
,has,VBZ,O
,occurred,VBN,O
,.,.,O
Sentence: 2646,In,IN,O
,case,NN,O
,of,IN,O
,minor,JJ,O
,faults,NNS,O
,",",",",O
,the,DT,O
,annunciation,NN,O
,can,MD,O
,be,VB,O
,reset,NN,O
,once,RB,O
,by,IN,O
,pressing,VBG,O
,the,DT,O
,ECU,NNP,B-component
,TEST,NNP,I-component
,button,NN,I-component
,for,IN,O
,more,JJR,O
,than,IN,O
,2,CD,O
,seconds,NNS,O
,.,.,O
Sentence: 2647,However,RB,O
,",",",",O
,the,DT,O
,annunciation,NN,O
,will,MD,O
,re-appear,JJ,O
,upon,IN,O
,the,DT,O
,next,JJ,O
,attempt,NN,O
,to,TO,O
,start,VB,O
,the,DT,O
,engine,NN,B-component
,.,.,O
Sentence: 2648,L,NNP,O
,/,NN,O
,R,NNP,O
,FUEL,NNP,O
,LOW,RB,O
,.,.,O
Sentence: 2649,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,fuel,NN,O
,quantity,NN,O
,is,VBZ,O
,below,IN,O
,4,CD,O
,±,NN,O
,1,CD,O
,US,NNP,O
,gal,NN,O
,usable,JJ,O
,fuel,NN,O
,.,.,O
Sentence: 2650,L,NNP,O
,/,NN,O
,R,NNP,O
,VOLTS,NNP,O
,LOW,RB,O
,.,.,O
Sentence: 2651,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,bus,NN,O
,voltage,NN,O
,is,VBZ,O
,less,JJR,O
,than,IN,O
,25,CD,O
,Volts,NNP,O
,.,.,O
Sentence: 2652,L,NNP,O
,/,NN,O
,R,NNP,O
,ALTN,NNP,O
,FAIL,NNP,O
,.,.,O
Sentence: 2653,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,alternator,NN,B-component
,has,VBZ,O
,failed,VBN,O
,.,.,O
Sentence: 2654,L,NNP,O
,/,NN,O
,R,NNP,O
,COOL,NNP,O
,LVL,NNP,O
,.,.,O
Sentence: 2655,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,engine,NN,B-component
,coolant,NN,O
,level,NN,O
,is,VBZ,O
,low,JJ,O
,.,.,O
Sentence: 2656,PITOT,NNP,B-component
,FAIL,NNP,O
,.,.,O
Sentence: 2657,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,Pitot,NNP,B-component
,heater,NN,O
,is,VBZ,O
,failed,VBN,O
,.,.,O
Sentence: 2658,PITOT,NNP,B-component
,HT,NNP,O
,OFF,NNP,O
,.,.,O
Sentence: 2659,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,Pitot,NNP,B-component
,heat,NN,O
,is,VBZ,O
,off,RP,O
,.,.,O
Sentence: 2660,STAL,NNP,O
,HT,NNP,O
,FAIL,NNP,O
,.,.,O
Sentence: 2661,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,stall,NN,O
,heater,NN,O
,is,VBZ,O
,failed,VBN,O
,.,.,O
Sentence: 2662,STAL,NNP,O
,HT,NNP,O
,OFF,NNP,O
,.,.,O
Sentence: 2663,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,stall,NN,O
,heater,NN,O
,is,VBZ,O
,off,RP,O
,.,.,O
Sentence: 2664,STICK,NNP,O
,LIMIT,NNP,O
,.,.,O
Sentence: 2665,Control,NNP,B-component
,stick,VB,I-component
,limiting,VBG,O
,system,NN,O
,(,(,O
,variable,JJ,B-component
,elevator,NN,I-component
,stop,NN,I-component
,),),O
,has,VBZ,O
,failed,VBN,O
,.,.,O
Sentence: 2666,L,NNP,O
,/,NN,O
,R,NNP,O
,AUX,NNP,O
,FUEL,NNP,O
,E,NNP,O
,.,.,O
,This,DT,O
,annunciation,NN,O
,can,MD,O
,only,RB,O
,occur,VB,O
,when,WRB,O
,the,DT,O
,auxiliary,JJ,B-component
,fuel,NN,I-component
,tank,NN,I-component
,system,NN,B-null
,(,(,O
,optional,JJ,O
,),),O
,is,VBZ,O
,installed,VBN,O
,.,.,O
Sentence: 2667,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,L,NNP,O
,/,NN,O
,R,NN,O
,auxiliary,JJ,B-component
,fuel,NN,I-component
,tank,NN,I-component
,is,VBZ,O
,empty,JJ,O
,and,CC,O
,the,DT,O
,FUEL,NNP,B-component
,TRANSFER,NNP,I-component
,pump,VB,I-component
,is,VBZ,O
,ON,NNP,O
,.,.,O
Sentence: 2668,INTEG,NNP,O
,RAIM,NNP,O
,not,RB,O
,available,JJ,O
,.,.,O
Sentence: 2669,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,RAIM,NNP,O
,(,(,O
,Receiver,NNP,O
,Autonomous,NNP,O
,Integrity,NNP,O
,Monitor,NNP,O
,),),O
,is,VBZ,O
,not,RB,O
,available,JJ,O
,.,.,O
Sentence: 2670,AHRS,NNP,B-component
,ALIGN,NNP,O
,:,:,O
,Keep,VB,O
,Wings,NNP,O
,Level,NNP,O
,.,.,O
Sentence: 2671,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,AHRS,NNP,B-component
,(,(,O
,Attitude,NNP,O
,and,CC,O
,Heading,VBG,O
,Reference,NNP,O
,System,NNP,O
,),),O
,is,VBZ,O
,aligning,VBG,O
,.,.,O
Sentence: 2672,CHECK,NNP,O
,GEAR,NNP,B-component
,(,(,O
,if,IN,O
,installed,VBN,O
,),),O
,.,.,O
Sentence: 2673,Landing,NNP,B-component
,gear,NN,I-component
,is,VBZ,O
,not,RB,O
,down,RB,O
,and,CC,O
,locked,VBN,O
,.,.,O
Sentence: 2674,L,NNP,O
,/,NN,O
,R,NNP,O
,GLOW,NNP,O
,ON,NNP,O
,.,.,O
Sentence: 2675,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,glow,NN,O
,plugs,NNS,O
,are,VBP,O
,powered,VBN,O
,.,.,O
Sentence: 2676,L,NNP,O
,/,NN,O
,R,NNP,O
,FUEL,NNP,O
,XFER,NNP,O
,.,.,O
Sentence: 2677,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,fuel,NN,O
,transfer,NN,O
,from,IN,O
,auxiliary,JJ,O
,to,TO,O
,main,JJ,B-component
,tank,NN,I-component
,is,VBZ,O
,in,IN,O
,progress,NN,O
,.,.,O
Sentence: 2678,Message,NNP,O
,Advisory,NNP,O
,Alerts,NNP,O
,on,IN,O
,the,DT,O
,G,NNP,B-component
,1000,CD,I-component
,.,.,O
Sentence: 2679,PFD,NNP,B-component
,FAN,NN,B-component
,FAIL,NNP,O
,.,.,O
Sentence: 2680,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,PFD,NNP,B-component
,fan,NN,B-component
,is,VBZ,O
,inoperative,JJ,O
,.,.,O
Sentence: 2681,MFD,NNP,B-component
,FAN,NN,B-component
,FAIL,NNP,O
,.,.,O
Sentence: 2682,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,MFD,NNP,B-component
,fan,NN,B-component
,is,VBZ,O
,inoperative,JJ,O
,.,.,O
Sentence: 2683,GIA,NNP,B-component
,FAN,NN,B-component
,FAIL,NNP,O
,.,.,O
Sentence: 2684,The,DT,O
,annunciation,NN,O
,is,VBZ,O
,active,JJ,O
,when,WRB,O
,the,DT,O
,GIA,NNP,B-component
,fan,NN,B-component
,is,VBZ,O
,inoperative,JJ,O
,.,.,O
Sentence: 2685,Total,JJ,O
,pressure,NN,O
,is,VBZ,O
,measured,VBN,O
,at,IN,O
,the,DT,O
,leading,VBG,O
,edge,NN,B-component
,of,IN,O
,a,DT,O
,Pitot,NNP,B-component
,probe,NN,I-component
,under,IN,O
,the,DT,O
,left,NN,O
,wing,NN,B-component
,.,.,O
Sentence: 2686,Static,NNP,O
,pressure,NN,O
,is,VBZ,O
,measured,VBN,O
,at,IN,O
,two,CD,O
,orifices,NNS,O
,at,IN,O
,the,DT,O
,lower,JJR,O
,and,CC,O
,rear,JJ,O
,edges,NNS,B-component
,of,IN,O
,the,DT,O
,same,JJ,O
,probe,NN,O
,.,.,O
Sentence: 2687,To,TO,O
,protect,VB,O
,against,IN,O
,dirt,NN,O
,and,CC,O
,condensation,NN,O
,there,EX,O
,are,VBP,O
,filters,NNS,O
,in,IN,O
,the,DT,O
,system,NN,O
,",",",",O
,which,WDT,O
,are,VBP,O
,accessible,JJ,O
,from,IN,O
,the,DT,O
,wing,NN,B-component
,root,NN,O
,.,.,O
Sentence: 2688,The,DT,O
,Pitot,NNP,B-component
,probe,NN,I-component
,is,VBZ,O
,electrically,RB,O
,heated,JJ,O
,.,.,O
Sentence: 2689,With,IN,O
,the,DT,O
,alternate,JJ,B-component
,static,JJ,I-component
,valve,NN,I-component
,",",",",O
,the,DT,O
,static,JJ,O
,pressure,NN,O
,in,IN,O
,the,DT,O
,cabin,NN,B-component
,can,MD,O
,be,VB,O
,used,VBN,O
,as,IN,O
,static,JJ,O
,pressure,NN,O
,source,NN,O
,in,IN,O
,the,DT,O
,event,NN,O
,of,IN,O
,a,DT,O
,failure,NN,O
,of,IN,O
,the,DT,O
,Pitot-static,NNP,B-component
,system,NN,I-component
,.,.,O
Sentence: 2690,If,IN,O
,an,DT,O
,autopilot,NN,B-component
,system,NN,I-component
,is,VBZ,O
,installed,VBN,O
,",",",",O
,additional,JJ,O
,static,JJ,O
,sources,NNS,O
,may,MD,O
,be,VB,O
,installed,VBN,O
,.,.,O
Sentence: 2691,The,DT,O
,lift,NN,B-component
,detector,NN,I-component
,of,IN,O
,the,DT,O
,DA,NNP,O
,42,CD,O
,is,VBZ,O
,located,VBN,O
,on,IN,O
,the,DT,O
,front,JJ,O
,edge,NN,B-component
,of,IN,O
,the,DT,O
,left,NN,O
,wing,NN,B-component
,below,IN,O
,the,DT,O
,wing,NN,B-component
,chord,NN,O
,line,NN,O
,.,.,O
Sentence: 2692,It,PRP,O
,is,VBZ,O
,supplied,VBN,O
,electrically,RB,O
,and,CC,O
,provides,VBZ,O
,a,DT,O
,stall,NN,O
,warning,NN,O
,",",",",O
,before,IN,O
,the,DT,O
,angle,NN,O
,of,IN,O
,attack,NN,O
,becomes,VBZ,O
,critical,JJ,O
,.,.,O
Sentence: 2693,The,DT,O
,stall,NN,O
,status,NN,O
,is,VBZ,O
,announced,VBN,O
,to,TO,O
,the,DT,O
,pilot,NN,O
,by,IN,O
,a,DT,O
,continuous,JJ,O
,sound,NN,O
,in,IN,O
,the,DT,O
,cockpit,NN,O
,.,.,O
Sentence: 2694,The,DT,O
,lift,NN,B-component
,detector,NN,I-component
,vane,NN,I-component
,",",",",O
,the,DT,O
,mounting,VBG,B-component
,plate,NN,I-component
,and,CC,O
,the,DT,O
,complete,JJ,O
,housing,NN,B-component
,are,VBP,O
,heated,VBN,O
,to,TO,O
,prevent,VB,O
,icing,VBG,O
,.,.,O
Sentence: 2695,Heating,NN,O
,is,VBZ,O
,engaged,VBN,O
,together,RB,O
,with,IN,O
,the,DT,O
,Pitot,NNP,B-component
,heating,NN,I-component
,.,.,O
Sentence: 2696,The,DT,O
,Gamin,NNP,O
,G,NNP,B-component
,1000,CD,I-component
,is,VBZ,O
,a,DT,O
,fully,RB,O
,integrated,VBN,O
,flight,NN,O
,",",",",O
,engine,NN,B-component
,",",",",O
,communication,NN,O
,",",",",O
,navigation,NN,O
,and,CC,O
,surveillance,NN,O
,instrumentation,NN,O
,system,NN,O
,.,.,O
Sentence: 2697,This,DT,O
,Integrated,NNP,O
,Avionics,NNP,O
,System,NNP,O
,consists,VBZ,O
,of,IN,O
,a,DT,O
,Primary,JJ,B-component
,Flight,NNP,I-component
,Display,NNP,I-component
,(,(,O
,PFD,NNP,B-component
,),),O
,",",",",O
,a,DT,O
,Multifunction,NNP,O
,Display,NNP,O
,(,(,O
,MFD,NNP,B-component
,),),O
,",",",",O
,an,DT,O
,Audio,NNP,B-component
,Panel,NNP,I-component
,",",",",O
,an,DT,O
,Attitude,NNP,O
,and,CC,O
,Heading,VBG,O
,Reference,NNP,O
,System,NNP,O
,(,(,O
,AHRS,NNP,B-component
,),),O
,",",",",O
,an,DT,O
,Air,NNP,B-component
,Data,NNP,I-component
,Computer,NNP,I-component
,(,(,O
,ADC,NNP,B-component
,),),O
,and,CC,O
,the,DT,O
,sensors,NNS,B-component
,and,CC,O
,computers,NNS,O
,to,TO,O
,process,VB,O
,flight,NN,O
,and,CC,O
,engine,NN,B-component
,information,NN,O
,for,IN,O
,display,NN,O
,to,TO,O
,the,DT,O
,pilot,NN,O
,.,.,O
Sentence: 2698,The,DT,O
,system,NN,O
,contains,VBZ,O
,dual,JJ,O
,GPS,NNP,B-component
,receivers,NNS,O
,",",",",O
,dual,JJ,O
,VOR,NNP,O
,/,NN,O
,ILS,NNP,O
,receivers,NNS,O
,",",",",O
,dual,JJ,O
,VHF,NNP,O
,communications,NNS,O
,transceivers,NNS,O
,",",",",O
,a,DT,O
,transponder,NN,B-component
,",",",",O
,and,CC,O
,an,DT,O
,integrated,VBN,O
,annunciation,NN,O
,system,NN,O
,to,TO,O
,alert,VB,O
,the,DT,O
,pilot,NN,O
,of,IN,O
,certain,JJ,O
,abnormal,JJ,O
,conditions,NNS,O
,.,.,O
Sentence: 2699,A,DT,O
,remote,JJ,O
,avionic,JJ,O
,box,NN,O
,is,VBZ,O
,located,VBN,O
,behind,IN,O
,the,DT,O
,aft,JJ,O
,baggage,NN,B-component
,compartment,NN,I-component
,frame,NN,B-component
,.,.,O
Sentence: 2700,A,DT,O
,push-to-talk,JJ,O
,(,(,O
,PTT,NNP,O
,),),O
,button,NN,O
,for,IN,O
,the,DT,O
,COM,NNP,O
,portion,NN,O
,of,IN,O
,the,DT,O
,G,NNP,B-component
,1000,CD,I-component
,is,VBZ,O
,mounted,VBN,O
,on,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,each,DT,O
,control,NN,B-component
,stick,NN,I-component
,.,.,O
Sentence: 2701,There,EX,O
,are,VBP,O
,connection,NN,O
,facilities,NNS,O
,for,IN,O
,up,IN,O
,to,TO,O
,4,CD,O
,headsets,NNS,B-component
,between,IN,O
,the,DT,O
,front,JJ,B-component
,seats,NNS,I-component
,.,.,O
Sentence: 2702,Refer,NNP,O
,to,TO,O
,the,DT,O
,Garmin,NNP,B-component
,G,NNP,I-component
,1000,CD,I-component
,Cockpit,NNP,O
,Reference,NNP,O
,Guide,NNP,O
,",",",",O
,Garmin,NNP,O
,P,NN,O
,/,NN,O
,N,NNP,O
,190,CD,O
,-,:,O
,00406,CD,O
,-,:,O
,(,(,O
,),),O
,",",",",O
,latest,JJS,O
